"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"1026565636","","","","","2008-11-27 16:12:48 +0000","<a href=""http://www.chrisfinke.com/addons/twitterbar/"" rel=""nofollow"">TwitterBar</a>","New Blackboard Terminology: ""Stem Shells"""
"1024467311","","","","","2008-11-26 13:11:36 +0000","<a href=""http://www.chrisfinke.com/addons/twitterbar/"" rel=""nofollow"">TwitterBar</a>","Eerily real CGI girl, follows your mouse http://www.motionportrait.com/about/TIminoriHair.swf"
"1024291379","","","","","2008-11-26 09:58:52 +0000","web","Nervous about taking the car to a new garage for its MOT"
"1022952973","1022912575","15439395","","","2008-11-25 16:49:21 +0000","web","@stephenfry The tension is palpable"
"1022689326","","","","","2008-11-25 14:09:02 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Looking forward to more survivors tonight!"
"1022466151","","","","","2008-11-25 10:39:33 +0000","<a href=""http://www.chrisfinke.com/addons/twitterbar/"" rel=""nofollow"">TwitterBar</a>","Just read Katie Cooks story on Dark Horse Presents, twistedly good! http://tinyurl.com/5qul27"
"1016605633","","","","","2008-11-21 15:13:22 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","""there is no point in invading half the world and then complaining when they feckin follow you home"" Tommy Tiernan"
"1016285476","","","","","2008-11-21 10:42:45 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","BASHing LDAP and XML"
"1014457483","","","","","2008-11-20 09:47:22 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Damn this office is hot!"
"1013202333","","","","","2008-11-19 17:16:59 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Just discovered the OpenStreetMap project"
"1012937625","","","","","2008-11-19 14:40:30 +0000","web","I've over stretched with that last yawn and hurt my gob"
"1012930685","","","","","2008-11-19 14:36:02 +0000","web","Just got out the office for a tea. It's quite a plesent day, despite being overcast."
"1012612321","","","","","2008-11-19 09:19:36 +0000","<a href=""http://www.chrisfinke.com/addons/twitterbar/"" rel=""nofollow"">TwitterBar</a>","Cool wolfy shirt http://tinyurl.com/5ocdxl"
"1011392372","880448137","13877192","","","2008-11-18 15:47:54 +0000","web","@toanswer 253 Snow Lions are supposed to live in the mountains of tibet http://en.wikipedia.org/wiki/Snowlion"
"1009487137","","","","","2008-11-17 12:38:10 +0000","<a href=""http://www.chrisfinke.com/addons/twitterbar/"" rel=""nofollow"">TwitterBar</a>","Gettign excited about Survivours!  http://www.bbc.co.uk/survivors/index.shtml"
"1006938190","","","","","2008-11-15 12:46:10 +0000","web","... how can we know that god didn't create the universe 15 seconds ago? With our brains built with the memories of a life we never lived?"
"1006937445","","","","","2008-11-15 12:45:07 +0000","web","... how can we know it happened 6 thousand years ago? Why not 20 thousand years, or 500 years or 90 squillioin years ago?"
"1006936546","","","","","2008-11-15 12:43:44 +0000","web","... If god created a universe that 'appeared' to be 5 billion years old, 6 thousand years ago..."
"1006934300","","","","","2008-11-15 12:39:57 +0000","web","... with magnetic bands in the ocean floor, giving the impression of tectonic movement when there was none..."
"1006933589","","","","","2008-11-15 12:38:51 +0000","web","If god created the universe 6 thousand years ago, with the ground full of fossils of animals that never lived..."
"1002193806","","","","","2008-11-12 15:22:33 +0000","<a href=""http://www.chrisfinke.com/addons/twitterbar/"" rel=""nofollow"">TwitterBar</a>","New Blog Post: Popup Castle in the Clouds http://tinyurl.com/6p6bzh"
"1002164495","","","","","2008-11-12 15:03:31 +0000","<a href=""http://www.chrisfinke.com/addons/twitterbar/"" rel=""nofollow"">TwitterBar</a>","Mosley bites back at Dacre http://tinyurl.com/6l7jn7"
"999026321","","","","","2008-11-10 16:54:57 +0000","<a href=""http://www.chrisfinke.com/addons/twitterbar/"" rel=""nofollow"">TwitterBar</a>","Enjoying Giles Frasers CiF article on Nietzsche http://tinyurl.com/68eqzr"
"998913428","","","","","2008-11-10 15:40:41 +0000","<a href=""http://www.chrisfinke.com/addons/twitterbar/"" rel=""nofollow"">TwitterBar</a>","Haven't seen a headline about Obama in a few minutes. Is the worlds media ok?"
"998764168","","","","","2008-11-10 13:56:05 +0000","<a href=""http://www.chrisfinke.com/addons/twitterbar/"" rel=""nofollow"">TwitterBar</a>","And by who's yardstick are these ""moral shortcomings"" being measured anyway? Morality isn't defined by the lowest common denominator."
"998763891","","","","","2008-11-10 13:55:55 +0000","<a href=""http://www.chrisfinke.com/addons/twitterbar/"" rel=""nofollow"">TwitterBar</a>","The press is to quick to condem the ""Big Brother"" government. They argue the other way when privacy rights get in the way of press freedom"
"998667896","","","","","2008-11-10 12:29:36 +0000","<a href=""http://www.chrisfinke.com/addons/twitterbar/"" rel=""nofollow"">TwitterBar</a>","cont... It's not the place of his shitty paper to moralise about consentual acts occuring behind closed doors."
"998667588","","","","","2008-11-10 12:29:17 +0000","<a href=""http://www.chrisfinke.com/addons/twitterbar/"" rel=""nofollow"">TwitterBar</a>","DailyMail editor Paul Dacre rants about the BBC and tries to justify printing lies."
"995137919","995100603","16823773","","","2008-11-07 16:44:34 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@mattbeighton Oh the Cov job, I remeber you saying. Sounds good. R u taking any time off inbetween or are you jumping straight in on monday?"
"995098523","995093842","16823773","","","2008-11-07 16:19:07 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@mattbeighton Last day? didn't know you were leaving? Where you going to?"
"994831573","","","","","2008-11-07 13:01:38 +0000","<a href=""http://www.chrisfinke.com/addons/twitterbar/"" rel=""nofollow"">TwitterBar</a>","Facebook makes me feel sick"
